date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:37	18258/18258	---M--	200	added ('OK')	image/png	etag:%224752-59b9f1b391056%22	https://www.designesia.com/themes/archi-main/images/ui/arrow-up-invert.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/ui/arrow-up-invert.png	(from https://www.designesia.com/themes/archi-main/css/style.css)
15:21:38	58244/58244	---M--	200	added ('OK')	image/jpeg	etag:%22e384-59b9f121f9e91%22	https://www.designesia.com/themes/archi-main/images/background/subheader.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:38	58117/58117	---M--	200	added ('OK')	image/jpeg	etag:%22e305-59b9f1185c056%22	https://www.designesia.com/themes/archi-main/images/background/subheader-1.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-1.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:38	21312/21312	---M--	200	added ('OK')	image/jpeg	etag:%225340-59b9f118e7ab0%22	https://www.designesia.com/themes/archi-main/images/background/subheader-1b.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-1b.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:39	60153/60153	---M--	200	added ('OK')	image/jpeg	etag:%22eaf9-59b9f11a32b83%22	https://www.designesia.com/themes/archi-main/images/background/subheader-2.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-2.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:40	46236/46236	---M--	200	added ('OK')	image/jpeg	etag:%22b49c-59b9f11b76ef5%22	https://www.designesia.com/themes/archi-main/images/background/subheader-3.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-3.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:41	53264/53264	---M--	200	added ('OK')	image/jpeg	etag:%22d010-59b9f11cc5e48%22	https://www.designesia.com/themes/archi-main/images/background/subheader-4.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-4.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:41	48866/48866	---M--	200	added ('OK')	image/jpeg	etag:%22bee2-59b9f11dd177d%22	https://www.designesia.com/themes/archi-main/images/background/subheader-5.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-5.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:42	55467/55467	---M--	200	added ('OK')	image/jpeg	etag:%22d8ab-59b9f0f5ab403%22	https://www.designesia.com/themes/archi-main/images/background/bg-3.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-3.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:42	58095/58095	---M--	200	added ('OK')	image/jpeg	etag:%22e2ef-59b9f11f1c84f%22	https://www.designesia.com/themes/archi-main/images/background/subheader-6.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-6.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:43	57698/57698	---M--	200	added ('OK')	image/jpeg	etag:%22e162-59b9f10d73149%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-1.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-1.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:45	108814/108814	---M--	200	added ('OK')	image/jpeg	etag:%221a90e-59b9f1102486c%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-2.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-2.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:46	62653/62653	---M--	200	added ('OK')	image/jpeg	etag:%22f4bd-59b9f1100c1ce%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-3.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-3.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:47	59171/59171	---M--	200	added ('OK')	image/jpeg	etag:%22e723-59b9f0ea389dc%22	https://www.designesia.com/themes/archi-main/images/background/bg-14.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-14.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:48	49556/49556	---M--	200	added ('OK')	image/jpeg	etag:%22c194-59b9f1055dc3e%22	https://www.designesia.com/themes/archi-main/images/background/bg-5.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-5.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:48	36576/36576	---M--	200	added ('OK')	image/jpeg	etag:%228ee0-59b9f107f0f03%22	https://www.designesia.com/themes/archi-main/images/background/bg-9.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-9.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:49	42491/42491	---M--	200	added ('OK')	image/jpeg	etag:%22a5fb-59b9f105a8f5b%22	https://www.designesia.com/themes/archi-main/images/background/bg-6.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-6.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:51	109961/109961	---M--	200	added ('OK')	image/jpeg	etag:%221ad89-59b9f106dc92e%22	https://www.designesia.com/themes/archi-main/images/background/bg-7.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-7.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:52	62992/62992	---M--	200	added ('OK')	image/jpeg	etag:%22f610-59b9f0e7d25d5%22	https://www.designesia.com/themes/archi-main/images/background/bg-10.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-10.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:52	196850/196850	---M--	200	added ('OK')	image/jpeg	etag:%22300f2-59b9f0fed2003%22	https://www.designesia.com/themes/archi-main/images/background/bg-4.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-4.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:53	58280/58280	---M--	200	added ('OK')	image/jpeg	etag:%22e3a8-59b9f0eb7bdae%22	https://www.designesia.com/themes/archi-main/images/background/bg-15.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-15.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:55	70178/70178	---M--	200	added ('OK')	image/jpeg	etag:%2211222-59b9f0eedd14b%22	https://www.designesia.com/themes/archi-main/images/background/bg-20.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-20.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:55	131592/131592	---M--	200	added ('OK')	image/jpeg	etag:%2220208-59b9f0eddd395%22	https://www.designesia.com/themes/archi-main/images/background/bg-19.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-19.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:21:59	37349/37349	---M--	200	added ('OK')	image/jpeg	etag:%2291e5-59b9f0f26f225%22	https://www.designesia.com/themes/archi-main/images/background/bg-26.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-26.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:00	133310/133310	---M--	200	added ('OK')	image/jpeg	etag:%22208be-59b9f0f138972%22	https://www.designesia.com/themes/archi-main/images/background/bg-23.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-23.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:01	269137/269137	---M--	200	added ('OK')	image/jpeg	etag:%2241b51-59b9f0efb0042%22	https://www.designesia.com/themes/archi-main/images/background/bg-21.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-21.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:02	110297/110297	---M--	200	added ('OK')	image/jpeg	etag:%221aed9-59b9f0f5a46a3%22	https://www.designesia.com/themes/archi-main/images/background/bg-29.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-29.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:03	129572/129572	---M--	200	added ('OK')	image/jpeg	etag:%221fa24-59b9f0f738b53%22	https://www.designesia.com/themes/archi-main/images/background/bg-30.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-30.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:04	45004/45004	---M--	200	added ('OK')	image/jpeg	etag:%22afcc-59b9f106fcccd%22	https://www.designesia.com/themes/archi-main/images/background/bg-8.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-8.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:05	245596/245596	---M--	200	added ('OK')	image/jpeg	etag:%223bf5c-59b9f0f30c5bf%22	https://www.designesia.com/themes/archi-main/images/background/bg-25.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-25.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:05	32568/32568	---M--	200	added ('OK')	image/jpeg	etag:%227f38-59b9f0ec54a65%22	https://www.designesia.com/themes/archi-main/images/background/bg-17.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-17.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:05	36699/36699	---M--	200	added ('OK')	image/jpeg	etag:%228f5b-59b9f0eb471f1%22	https://www.designesia.com/themes/archi-main/images/background/bg-16.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-16.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:06	40844/40844	---M--	200	added ('OK')	image/jpeg	etag:%229f8c-59b9f0ed8c2b9%22	https://www.designesia.com/themes/archi-main/images/background/bg-2.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-2.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:07	38035/38035	---M--	200	added ('OK')	image/jpeg	etag:%229493-59b9f0e8dfe4a%22	https://www.designesia.com/themes/archi-main/images/background/bg-12.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-12.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:09	33525/33525	---M--	200	added ('OK')	image/jpeg	etag:%2282f5-59b9f11115bc3%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-4.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-4.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:10	117894/117894	---M--	200	added ('OK')	image/jpeg	etag:%221cc86-59b9f0f8d5ca2%22	https://www.designesia.com/themes/archi-main/images/background/bg-32.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-32.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:10	27868/27868	---M--	200	added ('OK')	image/jpeg	etag:%226cdc-59b9f0ec83864%22	https://www.designesia.com/themes/archi-main/images/background/bg-18.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-18.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:11	70265/70265	---M--	200	added ('OK')	image/jpeg	etag:%2211279-59b9f0ea31c7c%22	https://www.designesia.com/themes/archi-main/images/background/bg-13.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-13.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:12	61141/61141	---M--	200	added ('OK')	image/jpeg	etag:%22eed5-59b9f1117669f%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-5.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-5.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:13	90786/90786	---M--	200	added ('OK')	image/jpeg	etag:%22162a2-59b9f1125fcf5%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-6.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-6.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:14	94095/94095	---M--	200	added ('OK')	image/jpeg	etag:%2216f8f-59b9f0f04e37c%22	https://www.designesia.com/themes/archi-main/images/background/bg-22.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-22.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:14	33599/33599	---M--	200	added ('OK')	image/jpeg	etag:%22833f-59b9f0f15ead0%22	https://www.designesia.com/themes/archi-main/images/background/bg-24.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-24.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:17	172935/172935	---M--	200	added ('OK')	image/jpeg	etag:%222a387-59b9f0f402735%22	https://www.designesia.com/themes/archi-main/images/background/bg-27.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-27.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:19	43194/43194	---M--	200	added ('OK')	image/jpeg	etag:%22a8ba-59b9f10d55c8a%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-10.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-10.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:20	55753/55753	---M--	200	added ('OK')	image/jpeg	etag:%22d9c9-59b9f0f458631%22	https://www.designesia.com/themes/archi-main/images/background/bg-28.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-28.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:20	14614/14614	---M--	200	added ('OK')	image/jpeg	etag:%223916-59b9f11705404%22	https://www.designesia.com/themes/archi-main/images/background/pattern-1.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/pattern-1.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:23	104132/104132	---M--	200	added ('OK')	image/jpeg	etag:%22196c4-59b9f112f826f%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-7.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-7.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:24	206930/206930	---M--	200	added ('OK')	image/jpeg	etag:%2232852-59b9f0f762b31%22	https://www.designesia.com/themes/archi-main/images/background/bg-31.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-31.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:24	44402/44402	---M--	200	added ('OK')	image/jpeg	etag:%22ad72-59b9f11450e01%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-9.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-9.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:25	272414/272414	---M--	200	added ('OK')	image/jpeg	etag:%224281e-59b9f11443341%22	https://www.designesia.com/themes/archi-main/images/background/bg-side-8.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-side-8.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:27	72317/72317	---M--	200	added ('OK')	image/jpeg	etag:%2211a7d-59b9f10ae7b84%22	https://www.designesia.com/themes/archi-main/images/background/bg-service-2.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-service-2.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:28	119054/119054	---M--	200	added ('OK')	image/jpeg	etag:%221d10e-59b9f10ad4304%22	https://www.designesia.com/themes/archi-main/images/background/bg-service-1.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-service-1.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:28	63536/63536	---M--	200	added ('OK')	image/jpeg	etag:%22f830-59b9f10c25197%22	https://www.designesia.com/themes/archi-main/images/background/bg-service-3.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-service-3.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:28	65855/65855	---M--	200	added ('OK')	image/jpeg	etag:%221013f-59b9f10c3c896%22	https://www.designesia.com/themes/archi-main/images/background/bg-service-4.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-service-4.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:29	27396/27396	---M--	200	added ('OK')	image/jpeg	etag:%226b04-59b9f11554a36%22	https://www.designesia.com/themes/archi-main/images/background/bg-subheader-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/bg-subheader-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:30	27396/27396	---M--	200	added ('OK')	image/jpeg	etag:%226b04-59b9f11963b0b%22	https://www.designesia.com/themes/archi-main/images/background/subheader-2-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-2-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:30	13878/13878	---M--	200	added ('OK')	image/jpeg	etag:%223636-59b9f117da23b%22	https://www.designesia.com/themes/archi-main/images/background/subheader-1-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-1-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:31	22819/22819	---M--	200	added ('OK')	image/jpeg	etag:%225923-59b9f11a6a620%22	https://www.designesia.com/themes/archi-main/images/background/subheader-3-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-3-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:31	20956/20956	---M--	200	added ('OK')	image/jpeg	etag:%2251dc-59b9f11c8958a%22	https://www.designesia.com/themes/archi-main/images/background/subheader-5-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-5-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:32	31292/31292	---M--	200	added ('OK')	image/jpeg	etag:%227a3c-59b9f11b76ef5%22	https://www.designesia.com/themes/archi-main/images/background/subheader-4-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-4-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:32	21329/21329	---M--	200	added ('OK')	image/jpeg	etag:%225351-59b9f11dcf83d%22	https://www.designesia.com/themes/archi-main/images/background/subheader-6-sn.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/background/subheader-6-sn.jpg	(from https://www.designesia.com/themes/archi-main/css/bg.css)
15:22:32	3887/3887	---M--	200	added ('OK')	text/css	etag:%22f2f-59dd0a82814ef%22	https://www.designesia.com/themes/archi-main/css/colors/yellow.css	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/css/colors/yellow.css	(from https://www.designesia.com/themes/archi-main/css/color.css)
15:22:34	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211b01-59b7c401b92c7%22	https://www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.1.0	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont862f.eot	(from https://www.designesia.com/themes/archi-main/fonts/font-awesome/css/font-awesome.css)
15:22:34	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211b01-59b7c401b92c7%22	https://www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.designesia.com/themes/archi-main/fonts/font-awesome/css/font-awesome.css)
15:22:36	83760/83760	---M--	200	added ('OK')	application/font-woff	etag:%2214730-59b7c4040be4e%22	https://www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.1.0	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont862f.woff	(from https://www.designesia.com/themes/archi-main/fonts/font-awesome/css/font-awesome.css)
15:22:40	141564/141564	---M--	200	added ('OK')	application/font-sfnt	etag:%22228fc-59b7c403803f4%22	https://www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.1.0	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont862f.ttf	(from https://www.designesia.com/themes/archi-main/fonts/font-awesome/css/font-awesome.css)
15:22:40	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-59b7c43d04b49%22	https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	(from https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/style.css)
15:22:42	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-59b7c43fb23ec%22	https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	(from https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/style.css)
15:22:42	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-59b7c43d04b49%22	https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIconsd41d.eot	(from https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/style.css)
15:22:43	59388/59388	---M--	200	added ('OK')	application/font-sfnt	etag:%22e7fc-59b7c43e6731a%22	https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	(from https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/style.css)
15:22:44	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227fb6-59b7c3f7e0b11%22	https://www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.eot	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.eot	(from https://www.designesia.com/themes/archi-main/fonts/et-line-font/style.css)
15:22:45	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227fb6-59b7c3f7e0b11%22	https://www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.eot?	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-lined41d.eot	(from https://www.designesia.com/themes/archi-main/fonts/et-line-font/style.css)
15:22:45	253487/253487	---M--	200	added ('OK')	image/svg+xml	etag:%223de2f-59b7c402556c1%22	https://www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.1.0	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/font-awesome/fonts/fontawesome-webfont862f.svg	(from https://www.designesia.com/themes/archi-main/fonts/font-awesome/css/font-awesome.css)
15:22:46	55220/55220	---M--	200	added ('OK')	application/font-woff	etag:%22d7b4-59b7c3fa355d8%22	https://www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.woff	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.woff	(from https://www.designesia.com/themes/archi-main/fonts/et-line-font/style.css)
15:22:46	32536/32536	---M--	200	added ('OK')	application/font-sfnt	etag:%227f18-59b7c3f8f1266%22	https://www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.ttf	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.ttf	(from https://www.designesia.com/themes/archi-main/fonts/et-line-font/style.css)
15:22:49	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%2243b31-59b7c43e01a1e%22	https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	(from https://www.designesia.com/themes/archi-main/fonts/elegant_font/HTML_CSS/style.css)
15:22:49	42935/42935	---M--	200	added ('OK')	image/png	etag:%22a7b7-59b7c434ec760%22	https://www.designesia.com/themes/archi-main/rs-plugin/images/gradient/g30.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/images/gradient/g30.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:51	4289/4289	---M--	200	added ('OK')	image/png	etag:%2210c1-59b7c3d00899f%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/shadow1.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/shadow1.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:51	5661/5661	---M--	200	added ('OK')	image/png	etag:%22161d-59b7c3d06947b%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/shadow2.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/shadow2.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:51	6428/6428	---M--	200	added ('OK')	image/png	etag:%22191c-59b7c3d0cfd16%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/shadow3.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/shadow3.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:52	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-59b7c3cbf4aab%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:52	42464/42464	---M--	200	added ('OK')	image/png	etag:%22a5e0-59b7c434f34c0%22	https://www.designesia.com/themes/archi-main/rs-plugin/images/gradient/g40.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/images/gradient/g40.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
